Chemin,Format,Train_Test,Classe,Nom,Type,Largeur,Hauteur,Canaux,Doute_Carre
../data/raw/PVF-10\PVF_10_110x60\test\04Debris cover\DJI_20231121162437_0603_T_000003.png,110x60,test,Debris cover,DJI_20231121162437_0603_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20230222144746_0061_T_000005.png,110x60,test,shadow,DJI_20230222144746_0061_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20230223114644_0972_T_000008.png,110x60,test,shadow,DJI_20230223114644_0972_T_000008,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20230223115147_0154_T_000006.png,110x60,test,shadow,DJI_20230223115147_0154_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20230223123506_0381_T_000006.png,110x60,test,shadow,DJI_20230223123506_0381_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20230223123532_0394_T_000003.png,110x60,test,shadow,DJI_20230223123532_0394_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20230223123703_0438_T_000003.png,110x60,test,shadow,DJI_20230223123703_0438_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20230223123708_0441_T_000001.png,110x60,test,shadow,DJI_20230223123708_0441_T_000001,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20230227165344_0001_T_000002.png,110x60,test,shadow,DJI_20230227165344_0001_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20230315163524_0161_T_000006.png,110x60,test,shadow,DJI_20230315163524_0161_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20230407103749_0546_T_000002.png,110x60,test,shadow,DJI_20230407103749_0546_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20230407133352_0042_T_000002.png,110x60,test,shadow,DJI_20230407133352_0042_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20230407133352_0042_T_000003.png,110x60,test,shadow,DJI_20230407133352_0042_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20230407134144_0278_T_000008.png,110x60,test,shadow,DJI_20230407134144_0278_T_000008,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20230407134324_0328_T_000005.png,110x60,test,shadow,DJI_20230407134324_0328_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121155222_0347_T_000003.png,110x60,test,shadow,DJI_20231121155222_0347_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121160338_0012_T_000002.png,110x60,test,shadow,DJI_20231121160338_0012_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121161330_0290_T_000004.png,110x60,test,shadow,DJI_20231121161330_0290_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121161330_0290_T_000007.png,110x60,test,shadow,DJI_20231121161330_0290_T_000007,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121161602_0361_T_000005.png,110x60,test,shadow,DJI_20231121161602_0361_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121161602_0361_T_000010.png,110x60,test,shadow,DJI_20231121161602_0361_T_000010,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121161625_0372_T_000002.png,110x60,test,shadow,DJI_20231121161625_0372_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121161712_0394_T_000005.png,110x60,test,shadow,DJI_20231121161712_0394_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121162437_0603_T_000004.png,110x60,test,shadow,DJI_20231121162437_0603_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121162632_0657_T_000003.png,110x60,test,shadow,DJI_20231121162632_0657_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121163130_0003_T_000001.png,110x60,test,shadow,DJI_20231121163130_0003_T_000001,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121163346_0067_T_000003.png,110x60,test,shadow,DJI_20231121163346_0067_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121163813_0192_T_000003.png,110x60,test,shadow,DJI_20231121163813_0192_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121163927_0227_T_000002.png,110x60,test,shadow,DJI_20231121163927_0227_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121164334_0343_T_000002.png,110x60,test,shadow,DJI_20231121164334_0343_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\05shadow\DJI_20231121164355_0353_T_000001.png,110x60,test,shadow,DJI_20231121164355_0353_T_000001,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222130104_0215_T_000009.png,110x60,test,bottom dirt,DJI_20230222130104_0215_T_000009,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222130227_0261_T_000021.png,110x60,test,bottom dirt,DJI_20230222130227_0261_T_000021,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222130338_0301_T_000007.png,110x60,test,bottom dirt,DJI_20230222130338_0301_T_000007,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222130345_0306_T_000007.png,110x60,test,bottom dirt,DJI_20230222130345_0306_T_000007,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222131104_0519_T_000009.png,110x60,test,bottom dirt,DJI_20230222131104_0519_T_000009,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222131111_0522_T_000007.png,110x60,test,bottom dirt,DJI_20230222131111_0522_T_000007,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222131126_0528_T_000001.png,110x60,test,bottom dirt,DJI_20230222131126_0528_T_000001,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222131151_0540_T_000008.png,110x60,test,bottom dirt,DJI_20230222131151_0540_T_000008,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222131409_0599_T_000014.png,110x60,test,bottom dirt,DJI_20230222131409_0599_T_000014,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222131640_0663_T_000002.png,110x60,test,bottom dirt,DJI_20230222131640_0663_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222135852_0613_T_000005.png,110x60,test,bottom dirt,DJI_20230222135852_0613_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222140309_0722_T_000002.png,110x60,test,bottom dirt,DJI_20230222140309_0722_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222140309_0722_T_000006.png,110x60,test,bottom dirt,DJI_20230222140309_0722_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222140328_0731_T_000008.png,110x60,test,bottom dirt,DJI_20230222140328_0731_T_000008,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222140454_0766_T_000003.png,110x60,test,bottom dirt,DJI_20230222140454_0766_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222140644_0810_T_000005.png,110x60,test,bottom dirt,DJI_20230222140644_0810_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222143029_0448_T_000009.png,110x60,test,bottom dirt,DJI_20230222143029_0448_T_000009,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230222151006_0752_T_000007.png,110x60,test,bottom dirt,DJI_20230222151006_0752_T_000007,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230223104018_0160_T_000002.png,110x60,test,bottom dirt,DJI_20230223104018_0160_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230223104025_0164_T_000004.png,110x60,test,bottom dirt,DJI_20230223104025_0164_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230223104025_0164_T_000009.png,110x60,test,bottom dirt,DJI_20230223104025_0164_T_000009,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230223104424_0277_T_000002.png,110x60,test,bottom dirt,DJI_20230223104424_0277_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230223104424_0277_T_000005.png,110x60,test,bottom dirt,DJI_20230223104424_0277_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230223104434_0281_T_000005.png,110x60,test,bottom dirt,DJI_20230223104434_0281_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230223104434_0281_T_000011.png,110x60,test,bottom dirt,DJI_20230223104434_0281_T_000011,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230223104434_0281_T_000016.png,110x60,test,bottom dirt,DJI_20230223104434_0281_T_000016,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230223105049_0455_T_000002.png,110x60,test,bottom dirt,DJI_20230223105049_0455_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230223112133_0382_T_000005.png,110x60,test,bottom dirt,DJI_20230223112133_0382_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230223115216_0173_T_000007.png,110x60,test,bottom dirt,DJI_20230223115216_0173_T_000007,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230228124402_0129_T_000003.png,110x60,test,bottom dirt,DJI_20230228124402_0129_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20230228133513_0610_T_000003.png,110x60,test,bottom dirt,DJI_20230228133513_0610_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20231114120227_0452_T_000012.png,110x60,test,bottom dirt,DJI_20231114120227_0452_T_000012,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20231114120227_0452_T_000014.png,110x60,test,bottom dirt,DJI_20231114120227_0452_T_000014,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20231114120644_0578_T_000010.png,110x60,test,bottom dirt,DJI_20231114120644_0578_T_000010,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20231114141553_0095_T_000002.png,110x60,test,bottom dirt,DJI_20231114141553_0095_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20231114142546_0386_T_000001.png,110x60,test,bottom dirt,DJI_20231114142546_0386_T_000001,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\06bottom dirt\DJI_20231121154031_0013_T_000001.png,110x60,test,bottom dirt,DJI_20231121154031_0013_T_000001,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\07break\DJI_20230223104424_0277_T_000015.png,110x60,test,break,DJI_20230223104424_0277_T_000015,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\07break\DJI_20230223123713_0445_T_000001.png,110x60,test,break,DJI_20230223123713_0445_T_000001,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\07break\DJI_20230223123910_0500_T_000003.png,110x60,test,break,DJI_20230223123910_0500_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\07break\DJI_20230228134758_0882_T_000004.png,110x60,test,break,DJI_20230228134758_0882_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\07break\DJI_20230228135328_0026_T_000001.png,110x60,test,break,DJI_20230228135328_0026_T_000001,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\07break\DJI_20230407102300_0102_T_000001.png,110x60,test,break,DJI_20230407102300_0102_T_000001,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\07break\DJI_20231114115353_0200_T_000002.png,110x60,test,break,DJI_20231114115353_0200_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\07break\DJI_20231114115454_0230_T_000006.png,110x60,test,break,DJI_20231114115454_0230_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\07break\DJI_20231114115529_0247_T_000002.png,110x60,test,break,DJI_20231114115529_0247_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\07break\DJI_20231114115727_0305_T_000002.png,110x60,test,break,DJI_20231114115727_0305_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\07break\DJI_20231114142929_0495_T_000012.png,110x60,test,break,DJI_20231114142929_0495_T_000012,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\07break\DJI_20231114153122_0184_T_000001.png,110x60,test,break,DJI_20231114153122_0184_T_000001,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\07break\DJI_20231114153349_0256_T_000001.png,110x60,test,break,DJI_20231114153349_0256_T_000001,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230223123851_0491_T_000004.png,110x60,test,junction box heat,DJI_20230223123851_0491_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230223124458_0579_T_000004.png,110x60,test,junction box heat,DJI_20230223124458_0579_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227124016_0410_T_000007.png,110x60,test,junction box heat,DJI_20230227124016_0410_T_000007,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227124217_0477_T_000004.png,110x60,test,junction box heat,DJI_20230227124217_0477_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227124217_0477_T_000011.png,110x60,test,junction box heat,DJI_20230227124217_0477_T_000011,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227124231_0483_T_000014.png,110x60,test,junction box heat,DJI_20230227124231_0483_T_000014,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227124231_0483_T_000023.png,110x60,test,junction box heat,DJI_20230227124231_0483_T_000023,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227124428_0539_T_000022.png,110x60,test,junction box heat,DJI_20230227124428_0539_T_000022,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227124428_0539_T_000026.png,110x60,test,junction box heat,DJI_20230227124428_0539_T_000026,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227124428_0539_T_000030.png,110x60,test,junction box heat,DJI_20230227124428_0539_T_000030,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227124428_0539_T_000033.png,110x60,test,junction box heat,DJI_20230227124428_0539_T_000033,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227124438_0544_T_000003.png,110x60,test,junction box heat,DJI_20230227124438_0544_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227124438_0544_T_000006.png,110x60,test,junction box heat,DJI_20230227124438_0544_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227124438_0544_T_000009.png,110x60,test,junction box heat,DJI_20230227124438_0544_T_000009,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227125558_0842_T_000005.png,110x60,test,junction box heat,DJI_20230227125558_0842_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227125558_0842_T_000010.png,110x60,test,junction box heat,DJI_20230227125558_0842_T_000010,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227130008_0027_T_000004.png,110x60,test,junction box heat,DJI_20230227130008_0027_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227130409_0175_T_000004.png,110x60,test,junction box heat,DJI_20230227130409_0175_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227130409_0175_T_000010.png,110x60,test,junction box heat,DJI_20230227130409_0175_T_000010,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227130956_0369_T_000005.png,110x60,test,junction box heat,DJI_20230227130956_0369_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227130956_0369_T_000008.png,110x60,test,junction box heat,DJI_20230227130956_0369_T_000008,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227131034_0389_T_000009.png,110x60,test,junction box heat,DJI_20230227131034_0389_T_000009,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227131034_0389_T_000011.png,110x60,test,junction box heat,DJI_20230227131034_0389_T_000011,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227131148_0427_T_000008.png,110x60,test,junction box heat,DJI_20230227131148_0427_T_000008,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227131533_0542_T_000007.png,110x60,test,junction box heat,DJI_20230227131533_0542_T_000007,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227131533_0542_T_000011.png,110x60,test,junction box heat,DJI_20230227131533_0542_T_000011,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227131843_0624_T_000006.png,110x60,test,junction box heat,DJI_20230227131843_0624_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227131843_0624_T_000009.png,110x60,test,junction box heat,DJI_20230227131843_0624_T_000009,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227131843_0624_T_000020.png,110x60,test,junction box heat,DJI_20230227131843_0624_T_000020,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\test\08junction box heat\DJI_20230227131843_0624_T_000023.png,110x60,test,junction box heat,DJI_20230227131843_0624_T_000023,.png,60,110,3,False
